protein1 protein2 experimental database textmining combined_score
362663.ECP_3119 362663.ECP_1242 271 536 78 660
362663.ECP_3119 362663.ECP_3120 271 536 78 660
362663.ECP_3119 362663.ECP_2035 161 0 78 193
362663.ECP_3119 362663.ECP_0162 161 0 78 193
362663.ECP_3119 362663.ECP_3605 295 0 168 388
362663.ECP_3119 362663.ECP_2033 271 536 78 660
362663.ECP_3119 362663.ECP_3600 292 0 144 368
362663.ECP_3119 362663.ECP_0161 271 536 78 660
362663.ECP_3119 362663.ECP_0620 271 536 78 660
362663.ECP_3119 362663.ECP_3117 161 0 78 193
362663.ECP_3119 362663.ECP_1244 161 0 78 193
362663.ECP_3119 362663.ECP_0168 161 0 78 193
362663.ECP_3120 362663.ECP_0162 214 0 131 287
362663.ECP_3120 362663.ECP_0622 271 536 218 712
362663.ECP_3120 362663.ECP_2035 214 0 80 245
362663.ECP_3120 362663.ECP_2034 271 536 87 664
362663.ECP_3120 362663.ECP_0163 271 739 144 822
362663.ECP_3120 362663.ECP_3117 214 0 80 245
362663.ECP_3120 362663.ECP_3604 271 536 87 664
362663.ECP_3120 362663.ECP_3119 271 536 78 660
362663.ECP_3120 362663.ECP_3118 271 536 78 660
362663.ECP_3120 362663.ECP_1243 271 536 87 664
362663.ECP_3120 362663.ECP_0168 214 0 136 291
362663.ECP_3120 362663.ECP_1244 214 0 80 245
362663.ECP_3121 362663.ECP_0162 0 0 263 263
362663.ECP_3121 362663.ECP_0819 0 0 212 212
362663.ECP_3121 362663.ECP_1163 232 0 130 303
362663.ECP_3121 362663.ECP_1300 312 0 130 375
362663.ECP_3121 362663.ECP_0160 0 0 212 212
362663.ECP_3122 362663.ECP_0935 0 0 239 238
362663.ECP_3122 362663.ECP_0014 152 498 0 556
362663.ECP_3122 362663.ECP_3969 82 0 132 169
362663.ECP_3122 362663.ECP_4476 0 590 142 633
362663.ECP_3122 362663.ECP_2274 339 739 917 984
362663.ECP_3122 362663.ECP_1711 0 0 238 237
362663.ECP_3122 362663.ECP_0102 295 0 147 372
362663.ECP_3122 362663.ECP_4016 270 562 142 701
362663.ECP_3122 362663.ECP_4007 82 0 132 169
362663.ECP_3122 362663.ECP_4415 96 0 194 240
362663.ECP_3122 362663.ECP_2109 152 498 0 556
362663.ECP_3122 362663.ECP_0526 100 0 101 156
362663.ECP_3122 362663.ECP_0060 291 526 126 680
362663.ECP_3122 362663.ECP_2531 152 498 0 556
362663.ECP_3122 362663.ECP_3254 217 0 0 217
362663.ECP_3122 362663.ECP_1710 152 498 0 556
362663.ECP_3122 362663.ECP_0061 278 0 0 278
362663.ECP_3122 362663.ECP_3903 0 0 196 196
362663.ECP_3122 362663.ECP_3900 0 0 624 624
362663.ECP_3122 362663.ECP_2659 0 0 186 186
362663.ECP_3122 362663.ECP_3530 270 562 265 744
362663.ECP_3122 362663.ECP_0795 163 0 0 163
362663.ECP_3122 362663.ECP_1325 0 0 574 574
362663.ECP_3122 362663.ECP_0158 150 0 131 229
362663.ECP_3122 362663.ECP_1418 150 0 131 229
362663.ECP_3122 362663.ECP_3108 339 739 948 990
362663.ECP_3122 362663.ECP_0904 255 0 0 254
362663.ECP_3122 362663.ECP_0968 82 0 132 169
362663.ECP_3122 362663.ECP_4571 100 0 153 205
362663.ECP_3124 362663.ECP_0672 151 0 0 150
362663.ECP_3125 362663.ECP_3480 0 0 224 224
362663.ECP_3126 362663.ECP_3250 161 431 44 503
362663.ECP_3126 362663.ECP_3627 207 0 0 207
362663.ECP_3126 362663.ECP_4424 137 204 0 283
362663.ECP_3126 362663.ECP_3407 226 0 0 225
362663.ECP_3126 362663.ECP_3402 218 0 0 218
362663.ECP_3126 362663.ECP_3384 239 0 0 238
362663.ECP_3126 362663.ECP_3432 227 0 0 226
362663.ECP_3126 362663.ECP_4003 197 0 95 242
362663.ECP_3126 362663.ECP_4412 293 205 98 448
362663.ECP_3126 362663.ECP_3395 227 0 0 226
362663.ECP_3126 362663.ECP_0811 161 431 44 503
362663.ECP_3126 362663.ECP_0898 189 0 0 189
362663.ECP_3126 362663.ECP_3394 227 0 0 226
362663.ECP_3126 362663.ECP_3385 227 0 0 226
362663.ECP_3126 362663.ECP_3253 227 0 0 226
362663.ECP_3126 362663.ECP_3404 241 0 0 240
362663.ECP_3126 362663.ECP_3431 227 0 0 226
362663.ECP_3126 362663.ECP_1490 207 0 0 207
362663.ECP_3126 362663.ECP_3386 242 0 0 241
362663.ECP_3126 362663.ECP_3972 161 431 44 503
362663.ECP_3126 362663.ECP_4523 236 0 108 289
362663.ECP_3126 362663.ECP_2578 161 431 44 503
362663.ECP_3126 362663.ECP_3409 209 0 0 209
362663.ECP_3126 362663.ECP_3391 252 0 0 252
362663.ECP_3126 362663.ECP_0177 242 0 0 241
362663.ECP_3126 362663.ECP_3399 229 0 0 228
362663.ECP_3126 362663.ECP_1397 161 431 44 503
362663.ECP_3126 362663.ECP_3692 226 0 0 225
362663.ECP_3127 362663.ECP_0809 272 491 264 703
362663.ECP_3127 362663.ECP_1867 0 503 92 529
362663.ECP_3127 362663.ECP_3879 0 0 257 256
362663.ECP_3127 362663.ECP_3829 272 491 477 789
362663.ECP_3127 362663.ECP_2114 272 562 552 844
362663.ECP_3127 362663.ECP_2258 0 503 462 721
362663.ECP_3127 362663.ECP_0856 0 0 406 406
362663.ECP_3127 362663.ECP_0623 55 0 267 277
362663.ECP_3127 362663.ECP_0604 84 0 131 169
362663.ECP_3127 362663.ECP_1157 0 503 92 529
362663.ECP_3127 362663.ECP_3360 287 563 650 881
362663.ECP_3127 362663.ECP_2650 245 0 277 430
362663.ECP_3127 362663.ECP_4644 0 493 95 521
362663.ECP_3127 362663.ECP_0940 0 503 347 661
362663.ECP_3127 362663.ECP_1344 368 598 269 798
362663.ECP_3127 362663.ECP_2651 55 0 759 762
362663.ECP_3127 362663.ECP_0962 54 586 0 591
362663.ECP_3127 362663.ECP_3579 272 491 130 649
362663.ECP_3127 362663.ECP_3359 368 598 269 798
362663.ECP_3127 362663.ECP_1898 0 503 47 506
362663.ECP_3127 362663.ECP_1391 183 0 144 270
362663.ECP_3127 362663.ECP_0100 0 0 504 504
362663.ECP_3127 362663.ECP_3655 54 426 0 433
362663.ECP_3127 362663.ECP_4787 217 0 0 217
362663.ECP_3127 362663.ECP_0606 0 0 507 507
362663.ECP_3127 362663.ECP_0185 0 0 653 653
362663.ECP_3127 362663.ECP_0270 0 503 123 545
362663.ECP_3127 362663.ECP_1590 105 0 106 165
362663.ECP_3127 362663.ECP_2115 287 563 477 822
362663.ECP_3127 362663.ECP_3325 105 0 145 202
362663.ECP_3127 362663.ECP_4553 272 491 477 789
362663.ECP_3127 362663.ECP_2116 287 563 475 822
362663.ECP_3127 362663.ECP_4183 0 513 599 796
362663.ECP_3127 362663.ECP_1110 227 560 108 670
362663.ECP_3127 362663.ECP_2393 245 0 277 430
362663.ECP_3127 362663.ECP_3613 264 531 502 813
362663.ECP_3127 362663.ECP_0752 92 426 0 456
362663.ECP_3127 362663.ECP_1402 0 503 92 529
362663.ECP_3127 362663.ECP_0524 985 889 952 999
362663.ECP_3127 362663.ECP_0605 272 491 506 800
362663.ECP_3127 362663.ECP_3612 308 549 243 743
362663.ECP_3127 362663.ECP_0523 963 889 873 999
362663.ECP_3127 362663.ECP_4323 105 0 225 276
362663.ECP_3127 362663.ECP_1345 287 563 150 712
362663.ECP_3127 362663.ECP_2606 54 426 0 433
362663.ECP_3127 362663.ECP_2482 287 563 650 881
362663.ECP_3127 362663.ECP_0894 958 942 856 999
362663.ECP_3127 362663.ECP_0893 995 942 892 999
362663.ECP_3127 362663.ECP_0057 0 493 477 723
362663.ECP_3127 362663.ECP_2804 54 426 0 433
362663.ECP_3131 362663.ECP_0499 0 0 261 261
362663.ECP_3131 362663.ECP_1228 0 0 458 457
362663.ECP_3131 362663.ECP_3132 0 0 590 590
362663.ECP_3132 362663.ECP_4070 292 0 137 362
362663.ECP_3132 362663.ECP_2886 292 0 137 362
362663.ECP_3132 362663.ECP_0637 292 0 288 474
362663.ECP_3132 362663.ECP_3131 0 0 590 590
362663.ECP_3134 362663.ECP_2100 0 0 227 226
362663.ECP_3137 362663.ECP_4049 0 0 222 222
362663.ECP_3140 362663.ECP_4420 0 54 198 208
362663.ECP_3140 362663.ECP_4419 0 54 198 208
362663.ECP_3140 362663.ECP_2106 0 634 78 648
362663.ECP_3140 362663.ECP_0555 0 54 198 208
362663.ECP_3140 362663.ECP_2928 0 54 144 155
362663.ECP_3141 362663.ECP_0252 0 0 849 849
362663.ECP_3141 362663.ECP_3237 0 0 769 769
362663.ECP_3142 362663.ECP_2555 98 0 335 374
362663.ECP_3142 362663.ECP_0511 92 0 235 275
362663.ECP_3143 362663.ECP_0511 92 0 235 275
362663.ECP_3143 362663.ECP_2555 98 0 335 374
362663.ECP_3144 362663.ECP_0270 286 0 0 286
362663.ECP_3146 362663.ECP_2760 213 0 0 213
362663.ECP_3146 362663.ECP_3252 139 0 243 320
362663.ECP_3146 362663.ECP_4417 139 0 235 313
362663.ECP_3146 362663.ECP_1633 151 0 0 150
362663.ECP_3146 362663.ECP_4014 151 0 0 150
362663.ECP_3146 362663.ECP_0629 151 0 0 150
362663.ECP_3148 362663.ECP_3264 0 0 614 614
362663.ECP_3148 362663.ECP_0100 0 0 165 165
362663.ECP_3148 362663.ECP_2193 0 0 627 627
362663.ECP_3148 362663.ECP_0152 0 0 334 334
362663.ECP_3149 362663.ECP_1082 0 0 851 851
362663.ECP_3149 362663.ECP_3378 0 0 280 280
362663.ECP_3151 362663.ECP_1556 0 600 108 627
362663.ECP_3151 362663.ECP_4364 0 600 229 678
362663.ECP_3151 362663.ECP_1622 0 600 0 600
362663.ECP_3151 362663.ECP_3509 152 0 0 151
362663.ECP_3151 362663.ECP_2923 0 600 0 600
362663.ECP_3151 362663.ECP_3152 0 0 584 584
362663.ECP_3151 362663.ECP_1555 0 600 0 600
362663.ECP_3152 362663.ECP_1555 0 600 0 600
362663.ECP_3152 362663.ECP_3151 0 0 584 584
362663.ECP_3152 362663.ECP_1556 0 600 108 627
362663.ECP_3152 362663.ECP_1622 0 600 0 600
362663.ECP_3152 362663.ECP_2923 0 600 0 600
362663.ECP_3152 362663.ECP_4364 0 600 108 627
362663.ECP_3154 362663.ECP_2884 173 0 0 173
362663.ECP_3154 362663.ECP_0672 151 0 0 150
362663.ECP_3154 362663.ECP_3430 192 0 0 192
362663.ECP_3154 362663.ECP_1750 955 0 874 994
362663.ECP_3154 362663.ECP_1599 182 0 0 181
362663.ECP_3154 362663.ECP_2280 354 873 190 927
362663.ECP_3154 362663.ECP_3370 0 0 677 677
362663.ECP_3154 362663.ECP_4413 294 0 629 726
362663.ECP_3154 362663.ECP_1314 0 0 244 243
362663.ECP_3155 362663.ECP_3393 967 0 0 967
362663.ECP_3155 362663.ECP_3390 955 0 0 955
362663.ECP_3155 362663.ECP_0053 376 0 0 376
362663.ECP_3155 362663.ECP_0359 774 0 0 774
362663.ECP_3155 362663.ECP_4758 376 0 0 376
362663.ECP_3155 362663.ECP_4196 967 0 0 967
362663.ECP_3155 362663.ECP_3272 967 0 0 967
362663.ECP_3155 362663.ECP_3396 967 0 0 967
362663.ECP_3155 362663.ECP_3386 989 910 0 998
362663.ECP_3155 362663.ECP_3389 972 0 0 972
362663.ECP_3155 362663.ECP_3407 988 0 0 988
362663.ECP_3155 362663.ECP_3382 988 0 0 988
362663.ECP_3155 362663.ECP_2607 967 0 0 967
362663.ECP_3155 362663.ECP_3403 988 0 0 988
362663.ECP_3155 362663.ECP_1664 988 0 0 988
362663.ECP_3155 362663.ECP_4198 849 0 0 849
362663.ECP_3155 362663.ECP_3401 967 0 0 967
362663.ECP_3155 362663.ECP_3409 988 910 0 998
362663.ECP_3155 362663.ECP_3394 988 910 0 998
362663.ECP_3155 362663.ECP_3748 292 0 0 292
362663.ECP_3155 362663.ECP_1663 988 0 0 988
362663.ECP_3155 362663.ECP_4200 401 0 0 400
362663.ECP_3155 362663.ECP_2226 967 0 0 967
362663.ECP_3155 362663.ECP_3385 989 910 0 998
362663.ECP_3155 362663.ECP_3379 376 0 0 376
362663.ECP_3155 362663.ECP_3400 952 0 0 952
362663.ECP_3155 362663.ECP_4445 989 910 0 998
362663.ECP_3155 362663.ECP_4448 988 0 0 988
362663.ECP_3155 362663.ECP_1259 376 0 0 376
362663.ECP_3155 362663.ECP_3257 376 0 0 376
362663.ECP_3155 362663.ECP_2884 376 0 0 376
362663.ECP_3155 362663.ECP_2599 743 889 0 970
362663.ECP_3155 362663.ECP_4447 989 910 0 998
362663.ECP_3155 362663.ECP_1081 967 0 0 967
362663.ECP_3155 362663.ECP_3392 988 0 0 988
362663.ECP_3155 362663.ECP_4201 376 0 0 376
362663.ECP_3155 362663.ECP_3314 967 0 0 967
362663.ECP_3155 362663.ECP_2212 292 0 0 292
362663.ECP_3155 362663.ECP_3405 988 0 0 988
362663.ECP_3155 362663.ECP_3747 376 0 0 376
362663.ECP_3155 362663.ECP_3391 989 910 0 998
362663.ECP_3155 362663.ECP_3406 967 0 0 967
362663.ECP_3155 362663.ECP_3430 376 0 0 376
362663.ECP_3155 362663.ECP_0022 988 910 0 998
362663.ECP_3155 362663.ECP_2765 376 0 0 376
362663.ECP_3155 362663.ECP_3404 988 910 0 998
362663.ECP_3155 362663.ECP_4199 376 0 0 376
362663.ECP_3155 362663.ECP_4391 376 0 0 376
362663.ECP_3155 362663.ECP_3253 989 910 0 998
362663.ECP_3155 362663.ECP_0177 989 910 0 998
362663.ECP_3155 362663.ECP_3431 988 910 0 998
362663.ECP_3155 362663.ECP_3397 967 0 0 967
362663.ECP_3155 362663.ECP_3374 376 0 0 376
362663.ECP_3155 362663.ECP_3398 988 0 0 988
362663.ECP_3155 362663.ECP_3399 989 910 0 998
362663.ECP_3155 362663.ECP_3429 293 0 0 293
362663.ECP_3155 362663.ECP_4405 376 0 0 376
362663.ECP_3155 362663.ECP_4055 291 0 0 290
362663.ECP_3155 362663.ECP_3291 743 562 0 882
362663.ECP_3155 362663.ECP_3313 988 910 0 998
362663.ECP_3155 362663.ECP_3735 988 0 0 988
362663.ECP_3155 362663.ECP_3734 955 0 0 955
362663.ECP_3155 362663.ECP_2571 376 0 0 376
362663.ECP_3155 362663.ECP_3692 376 0 0 376
362663.ECP_3155 362663.ECP_0958 312 0 0 311
362663.ECP_3155 362663.ECP_0360 774 0 0 774
362663.ECP_3155 362663.ECP_3383 384 0 0 384
362663.ECP_3155 362663.ECP_0922 376 889 0 927
362663.ECP_3155 362663.ECP_3387 774 0 0 774
362663.ECP_3155 362663.ECP_0095 376 0 0 376
362663.ECP_3155 362663.ECP_3432 989 910 0 998
362663.ECP_3155 362663.ECP_3384 989 910 0 998
362663.ECP_3155 362663.ECP_0180 376 0 0 376
362663.ECP_3155 362663.ECP_1665 819 0 0 819
362663.ECP_3155 362663.ECP_3273 967 0 0 967
362663.ECP_3155 362663.ECP_2620 376 0 0 376
362663.ECP_3155 362663.ECP_2587 208 0 0 208
362663.ECP_3155 362663.ECP_4194 376 0 0 376
362663.ECP_3155 362663.ECP_0200 376 0 0 376
362663.ECP_3155 362663.ECP_4197 376 0 0 376
362663.ECP_3155 362663.ECP_2610 988 910 0 998
362663.ECP_3155 362663.ECP_3408 967 0 0 967
362663.ECP_3155 362663.ECP_3395 988 910 487 999
362663.ECP_3155 362663.ECP_4195 764 0 0 764
362663.ECP_3155 362663.ECP_4193 293 0 0 293
362663.ECP_3155 362663.ECP_3388 376 0 0 376
362663.ECP_3155 362663.ECP_0497 267 0 0 267
362663.ECP_3155 362663.ECP_0265 272 0 0 272
362663.ECP_3155 362663.ECP_3402 988 910 0 998
362663.ECP_3155 362663.ECP_4145 967 0 0 967
362663.ECP_3155 362663.ECP_3256 376 0 0 376
362663.ECP_3156 362663.ECP_4268 277 938 948 997
362663.ECP_3156 362663.ECP_3842 0 653 106 676
362663.ECP_3156 362663.ECP_2703 0 653 106 676
362663.ECP_3156 362663.ECP_4692 56 933 627 974
362663.ECP_3156 362663.ECP_0277 0 653 106 676
362663.ECP_3156 362663.ECP_3741 162 873 0 889
362663.ECP_3156 362663.ECP_3430 0 0 428 428
362663.ECP_3156 362663.ECP_3424 0 653 106 676
362663.ECP_3156 362663.ECP_4287 199 0 0 199
362663.ECP_3156 362663.ECP_3902 0 0 398 398
362663.ECP_3156 362663.ECP_1133 0 653 106 676
362663.ECP_3156 362663.ECP_0319 0 653 106 676
362663.ECP_3156 362663.ECP_2024 0 653 106 676
362663.ECP_3156 362663.ECP_0906 57 562 0 569
362663.ECP_3156 362663.ECP_4446 0 740 309 812
362663.ECP_3156 362663.ECP_2996 0 653 106 676
362663.ECP_3156 362663.ECP_3773 0 653 106 676
362663.ECP_3156 362663.ECP_4616 0 653 106 676
362663.ECP_3157 362663.ECP_3074 244 0 0 243
362663.ECP_3157 362663.ECP_2408 199 0 0 199
362663.ECP_3157 362663.ECP_4417 0 0 474 474
362663.ECP_3157 362663.ECP_3747 992 0 0 992
362663.ECP_3157 362663.ECP_3510 162 0 0 161
362663.ECP_3157 362663.ECP_2109 134 0 128 212
362663.ECP_3157 362663.ECP_1389 228 0 0 227
362663.ECP_3157 362663.ECP_3020 180 0 0 179
362663.ECP_3157 362663.ECP_1855 0 0 614 614
362663.ECP_3157 362663.ECP_2631 162 0 0 161
362663.ECP_3157 362663.ECP_1580 244 0 0 243
362663.ECP_3157 362663.ECP_3590 169 0 0 169
362663.ECP_3157 362663.ECP_3712 162 0 0 161
362663.ECP_3157 362663.ECP_4361 214 0 0 214
362663.ECP_3157 362663.ECP_2656 0 0 278 278
362663.ECP_3157 362663.ECP_3285 180 0 0 179
362663.ECP_3157 362663.ECP_2575 0 0 422 422
362663.ECP_3157 362663.ECP_3311 969 0 0 969
362663.ECP_3157 362663.ECP_4276 169 0 0 169
362663.ECP_3157 362663.ECP_3383 993 0 567 996
362663.ECP_3157 362663.ECP_1282 111 0 139 201
362663.ECP_3157 362663.ECP_1125 111 0 140 202
362663.ECP_3157 362663.ECP_2119 111 0 108 173
362663.ECP_3157 362663.ECP_0014 134 0 612 649
362663.ECP_3157 362663.ECP_1360 162 0 0 161
362663.ECP_3157 362663.ECP_4115 267 0 126 331
362663.ECP_3157 362663.ECP_4261 199 0 0 199
362663.ECP_3157 362663.ECP_0852 244 0 0 243
362663.ECP_3157 362663.ECP_2256 285 0 0 284
362663.ECP_3157 362663.ECP_0817 154 0 0 153
362663.ECP_3157 362663.ECP_4387 139 0 448 504
362663.ECP_3157 362663.ECP_1681 268 0 0 268
362663.ECP_3157 362663.ECP_0712 111 0 96 161
362663.ECP_3157 362663.ECP_4176 0 0 185 185
362663.ECP_3157 362663.ECP_2203 260 0 100 305
362663.ECP_3157 362663.ECP_1106 0 0 250 250
362663.ECP_3157 362663.ECP_2531 134 0 100 187
362663.ECP_3157 362663.ECP_4200 992 0 341 994
362663.ECP_3157 362663.ECP_4177 169 0 0 169
362663.ECP_3157 362663.ECP_0060 96 0 179 226
362663.ECP_3157 362663.ECP_1388 260 0 174 362
362663.ECP_3157 362663.ECP_0372 169 0 0 169
362663.ECP_3157 362663.ECP_2340 244 0 0 243
362663.ECP_3157 362663.ECP_3694 244 0 0 243
362663.ECP_3157 362663.ECP_3075 244 0 0 243
362663.ECP_3157 362663.ECP_1710 214 0 100 262
362663.ECP_3157 362663.ECP_0155 376 0 0 376
362663.ECP_3157 362663.ECP_0065 199 0 465 553
362663.ECP_3157 362663.ECP_1677 178 0 0 177
362663.ECP_3157 362663.ECP_1455 244 0 0 243
362663.ECP_3157 362663.ECP_1138 154 0 0 153
362663.ECP_3157 362663.ECP_4122 111 0 237 292
362663.ECP_3157 362663.ECP_0922 0 0 253 252
362663.ECP_3157 362663.ECP_4116 267 0 77 294
362663.ECP_3157 362663.ECP_0499 0 0 206 206
362663.ECP_3157 362663.ECP_2510 180 0 0 179
362663.ECP_3157 362663.ECP_4784 111 0 108 173
362663.ECP_3157 362663.ECP_4201 992 0 612 996
362663.ECP_3157 362663.ECP_3257 286 0 0 286
362663.ECP_3157 362663.ECP_1000 138 0 137 224
362663.ECP_3157 362663.ECP_0458 376 0 849 901
362663.ECP_3157 362663.ECP_3491 111 0 279 331
362663.ECP_3157 362663.ECP_0015 138 0 181 263
362663.ECP_3157 362663.ECP_2611 119 0 474 516
362663.ECP_3157 362663.ECP_0552 376 0 0 376
362663.ECP_3157 362663.ECP_2341 244 0 0 243
362663.ECP_3157 362663.ECP_4208 984 0 864 997
362663.ECP_3157 362663.ECP_3290 0 0 632 632
362663.ECP_3157 362663.ECP_2722 0 0 710 710
362663.ECP_3157 362663.ECP_1643 151 0 0 150
362663.ECP_3157 362663.ECP_1456 244 0 0 243
362663.ECP_3157 362663.ECP_3448 995 0 848 999
362663.ECP_3157 362663.ECP_0123 169 0 0 169
362663.ECP_3157 362663.ECP_2668 180 0 0 179
362663.ECP_3157 362663.ECP_0434 260 0 100 305
362663.ECP_3160 362663.ECP_1940 232 0 71 256
362663.ECP_3160 362663.ECP_0305 232 0 71 256
362663.ECP_3160 362663.ECP_0509 232 0 71 256
362663.ECP_3160 362663.ECP_0510 232 0 71 256
362663.ECP_3160 362663.ECP_1939 232 0 71 256
362663.ECP_3160 362663.ECP_0925 232 0 71 256
362663.ECP_3162 362663.ECP_2767 105 0 217 269
362663.ECP_3162 362663.ECP_1829 120 555 474 776
362663.ECP_3162 362663.ECP_1831 314 555 514 838
362663.ECP_3162 362663.ECP_2261 97 0 227 272
362663.ECP_3162 362663.ECP_1832 987 787 756 999
362663.ECP_3162 362663.ECP_4683 0 0 517 517
362663.ECP_3162 362663.ECP_1826 125 555 0 593
362663.ECP_3162 362663.ECP_2395 338 491 595 851
362663.ECP_3162 362663.ECP_3298 382 491 484 823
362663.ECP_3162 362663.ECP_0534 173 0 0 173
362663.ECP_3162 362663.ECP_4134 151 0 0 150
362663.ECP_3162 362663.ECP_0991 323 491 494 810
362663.ECP_3162 362663.ECP_3630 139 0 99 191
362663.ECP_3162 362663.ECP_2924 151 0 0 150
362663.ECP_3162 362663.ECP_2550 139 0 96 188
362663.ECP_3162 362663.ECP_0741 139 0 96 188
362663.ECP_3162 362663.ECP_2107 281 0 0 281
362663.ECP_3162 362663.ECP_2259 293 491 243 703
362663.ECP_3162 362663.ECP_1023 139 0 96 188
362663.ECP_3163 362663.ECP_0266 179 0 0 179
362663.ECP_3163 362663.ECP_1122 179 0 0 179
362663.ECP_3163 362663.ECP_0896 267 0 0 267
362663.ECP_3163 362663.ECP_2931 0 0 153 152
362663.ECP_3163 362663.ECP_0015 164 0 0 163
362663.ECP_3163 362663.ECP_1000 164 0 0 163
362663.ECP_3164 362663.ECP_0024 82 0 206 239
362663.ECP_3164 362663.ECP_0100 0 0 170 169
362663.ECP_3164 362663.ECP_1662 374 740 0 830
362663.ECP_3164 362663.ECP_2657 269 0 0 269
362663.ECP_3166 362663.ECP_2409 291 0 218 421
362663.ECP_3166 362663.ECP_1246 291 0 109 341
362663.ECP_3166 362663.ECP_1649 98 0 101 154
362663.ECP_3166 362663.ECP_4161 291 0 218 421
362663.ECP_3166 362663.ECP_2209 219 0 136 296
362663.ECP_3166 362663.ECP_2509 180 0 0 179
362663.ECP_3166 362663.ECP_0627 152 0 0 151
362663.ECP_3166 362663.ECP_3294 219 0 51 227
362663.ECP_3166 362663.ECP_2439 219 0 51 227
362663.ECP_3167 362663.ECP_3680 228 0 0 227
362663.ECP_3167 362663.ECP_4501 228 0 0 227
362663.ECP_3167 362663.ECP_3168 358 0 0 358
362663.ECP_3167 362663.ECP_3304 228 0 0 227
362663.ECP_3168 362663.ECP_0417 292 0 0 292
362663.ECP_3168 362663.ECP_4270 173 0 0 173
362663.ECP_3168 362663.ECP_1561 292 0 0 292
362663.ECP_3168 362663.ECP_1233 173 0 0 173
362663.ECP_3168 362663.ECP_3167 358 0 0 358
362663.ECP_3169 362663.ECP_1361 190 508 42 584
362663.ECP_3169 362663.ECP_3675 190 508 42 584
362663.ECP_3169 362663.ECP_4488 190 508 42 584
362663.ECP_3169 362663.ECP_0462 190 508 42 584
362663.ECP_3169 362663.ECP_1861 190 508 42 584
362663.ECP_3172 362663.ECP_0672 275 0 0 275
362663.ECP_3172 362663.ECP_2109 107 0 138 197
362663.ECP_3172 362663.ECP_1869 153 0 0 152
362663.ECP_3172 362663.ECP_1785 292 0 0 292
362663.ECP_3172 362663.ECP_2500 175 0 0 175
362663.ECP_3172 362663.ECP_1468 225 0 0 224
362663.ECP_3172 362663.ECP_2307 225 0 0 224
362663.ECP_3172 362663.ECP_3931 286 0 0 286
362663.ECP_3172 362663.ECP_3933 289 0 0 288
362663.ECP_3172 362663.ECP_1276 225 0 0 224
362663.ECP_3172 362663.ECP_3498 225 0 0 224
362663.ECP_3172 362663.ECP_2670 848 0 573 932
362663.ECP_3172 362663.ECP_0944 285 0 0 284
362663.ECP_3172 362663.ECP_0786 153 0 0 152
362663.ECP_3172 362663.ECP_3078 294 0 162 383
362663.ECP_3172 362663.ECP_0982 294 0 162 383
362663.ECP_3172 362663.ECP_2325 79 0 130 164
362663.ECP_3172 362663.ECP_1051 292 0 0 292
362663.ECP_3172 362663.ECP_1710 107 0 138 197
362663.ECP_3172 362663.ECP_1469 300 0 0 300
362663.ECP_3172 362663.ECP_4155 0 0 153 152
362663.ECP_3172 362663.ECP_3457 292 0 0 292
362663.ECP_3172 362663.ECP_2531 107 0 138 197
362663.ECP_3172 362663.ECP_3932 285 0 0 284
362663.ECP_3172 362663.ECP_2363 292 0 0 292
362663.ECP_3172 362663.ECP_3934 285 0 0 284
362663.ECP_3172 362663.ECP_0014 107 0 138 197
362663.ECP_3172 362663.ECP_1232 292 0 0 292
362663.ECP_3172 362663.ECP_2235 139 0 221 300
362663.ECP_3172 362663.ECP_0930 266 0 0 266
362663.ECP_3172 362663.ECP_0707 225 0 0 224
362663.ECP_3172 362663.ECP_1275 300 0 0 300
362663.ECP_3175 362663.ECP_1311 293 0 0 293
362663.ECP_3175 362663.ECP_3451 151 0 0 150
362663.ECP_3178 362663.ECP_2747 0 0 204 204
362663.ECP_3178 362663.ECP_1320 0 0 204 204
362663.ECP_3178 362663.ECP_2176 0 0 204 204
362663.ECP_3178 362663.ECP_2457 153 0 0 152
362663.ECP_3178 362663.ECP_0768 273 0 80 302
362663.ECP_3178 362663.ECP_1943 0 0 204 204
362663.ECP_3178 362663.ECP_4453 276 0 0 276
362663.ECP_3178 362663.ECP_3184 293 0 0 293
362663.ECP_3180 362663.ECP_3195 292 0 0 292
362663.ECP_3180 362663.ECP_3196 292 0 0 292
362663.ECP_3183 362663.ECP_3319 285 0 0 284
362663.ECP_3184 362663.ECP_3178 293 0 0 293
362663.ECP_3190 362663.ECP_0627 179 0 0 179
362663.ECP_3192 362663.ECP_3490 184 0 595 655
362663.ECP_3192 362663.ECP_4121 138 0 243 319
362663.ECP_3194 362663.ECP_2310 98 0 486 516
362663.ECP_3195 362663.ECP_3196 293 0 0 293
362663.ECP_3195 362663.ECP_3180 292 0 0 292
362663.ECP_3196 362663.ECP_3180 292 0 0 292
362663.ECP_3196 362663.ECP_3195 293 0 0 293
362663.ECP_3204 362663.ECP_3616 0 198 49 204
362663.ECP_3204 362663.ECP_4021 0 0 221 221
362663.ECP_3204 362663.ECP_1710 59 193 0 208
362663.ECP_3204 362663.ECP_1489 0 198 49 204
362663.ECP_3204 362663.ECP_2531 59 193 0 208
362663.ECP_3204 362663.ECP_2109 59 193 0 208
362663.ECP_3204 362663.ECP_0014 59 193 0 208
362663.ECP_3206 362663.ECP_4128 181 0 0 181
362663.ECP_3206 362663.ECP_4029 187 0 0 187
