protein1 protein2 experimental database textmining combined_score
1034809.SLUG_17750 1034809.SLUG_13300 157 0 0 156
1034809.SLUG_17750 1034809.SLUG_07370 159 0 70 184
1034809.SLUG_17750 1034809.SLUG_02280 269 781 149 851
1034809.SLUG_17750 1034809.SLUG_13100 0 650 0 650
1034809.SLUG_17750 1034809.SLUG_15490 157 0 0 156
1034809.SLUG_17750 1034809.SLUG_17330 159 0 0 158
1034809.SLUG_17750 1034809.SLUG_16530 160 859 0 876
1034809.SLUG_17750 1034809.SLUG_18350 156 0 0 155
1034809.SLUG_17750 1034809.SLUG_00850 220 642 0 708
1034809.SLUG_17750 1034809.SLUG_12510 186 0 0 186
1034809.SLUG_17750 1034809.SLUG_13950 297 738 155 830
1034809.SLUG_17750 1034809.SLUG_12730 159 0 0 158
1034809.SLUG_17750 1034809.SLUG_24090 220 642 0 708
1034809.SLUG_17750 1034809.SLUG_13940 269 781 149 851
1034809.SLUG_17750 1034809.SLUG_22690 196 0 0 196
1034809.SLUG_17750 1034809.SLUG_05350 220 642 0 708
1034809.SLUG_17750 1034809.SLUG_00460 220 642 0 708
1034809.SLUG_17760 1034809.SLUG_20590 152 0 0 151
1034809.SLUG_17760 1034809.SLUG_24150 152 0 0 151
1034809.SLUG_17760 1034809.SLUG_17350 159 0 0 158
1034809.SLUG_17760 1034809.SLUG_05120 227 722 123 795
1034809.SLUG_17760 1034809.SLUG_16170 156 0 0 155
1034809.SLUG_17760 1034809.SLUG_13950 305 771 151 853
1034809.SLUG_17760 1034809.SLUG_00850 198 644 0 702
1034809.SLUG_17760 1034809.SLUG_16180 156 0 0 155
1034809.SLUG_17760 1034809.SLUG_02230 155 0 0 154
1034809.SLUG_17760 1034809.SLUG_16530 162 808 0 832
1034809.SLUG_17760 1034809.SLUG_00460 198 644 0 702
1034809.SLUG_17760 1034809.SLUG_10300 157 0 0 156
1034809.SLUG_17760 1034809.SLUG_05350 198 644 0 702
1034809.SLUG_17760 1034809.SLUG_17770 391 771 665 949
1034809.SLUG_17760 1034809.SLUG_16520 209 812 0 844
1034809.SLUG_17760 1034809.SLUG_15030 230 745 118 811
1034809.SLUG_17760 1034809.SLUG_19310 155 0 0 154
1034809.SLUG_17760 1034809.SLUG_22450 155 0 0 154
1034809.SLUG_17760 1034809.SLUG_03390 198 644 0 702
1034809.SLUG_17760 1034809.SLUG_13940 227 722 123 795
1034809.SLUG_17760 1034809.SLUG_17300 155 0 0 154
1034809.SLUG_17760 1034809.SLUG_12320 265 0 0 265
1034809.SLUG_17760 1034809.SLUG_24090 198 644 0 702
1034809.SLUG_17760 1034809.SLUG_09610 160 0 0 159
1034809.SLUG_17760 1034809.SLUG_02290 305 771 151 853
1034809.SLUG_17760 1034809.SLUG_22060 227 722 123 795
1034809.SLUG_17760 1034809.SLUG_16840 226 0 0 225
1034809.SLUG_17760 1034809.SLUG_16710 155 0 0 154
1034809.SLUG_17760 1034809.SLUG_10020 163 131 0 241
1034809.SLUG_17760 1034809.SLUG_17740 227 722 606 907
1034809.SLUG_17760 1034809.SLUG_09620 159 0 0 158
1034809.SLUG_17760 1034809.SLUG_02310 230 745 156 819
1034809.SLUG_17760 1034809.SLUG_10660 193 0 0 193
1034809.SLUG_17760 1034809.SLUG_17750 391 745 665 943
1034809.SLUG_17760 1034809.SLUG_17330 152 0 0 151
1034809.SLUG_17760 1034809.SLUG_15490 165 0 0 165
1034809.SLUG_17760 1034809.SLUG_13970 230 745 237 837
1034809.SLUG_17760 1034809.SLUG_22460 155 0 0 154
1034809.SLUG_17760 1034809.SLUG_21380 198 644 0 702
1034809.SLUG_17760 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_17760 1034809.SLUG_15040 187 800 0 830
1034809.SLUG_17760 1034809.SLUG_02280 227 722 123 795
1034809.SLUG_17760 1034809.SLUG_10250 158 0 0 157
1034809.SLUG_17760 1034809.SLUG_17290 159 0 0 158
1034809.SLUG_17760 1034809.SLUG_23080 294 826 151 886
1034809.SLUG_17770 1034809.SLUG_05350 50 339 0 345
1034809.SLUG_17770 1034809.SLUG_17750 535 738 573 943
1034809.SLUG_17770 1034809.SLUG_13240 220 0 0 220
1034809.SLUG_17770 1034809.SLUG_00460 50 339 0 345
1034809.SLUG_17770 1034809.SLUG_15030 265 738 118 815
1034809.SLUG_17770 1034809.SLUG_17330 152 0 0 151
1034809.SLUG_17770 1034809.SLUG_13970 265 738 206 833
1034809.SLUG_17770 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_17770 1034809.SLUG_21380 50 339 0 345
1034809.SLUG_17770 1034809.SLUG_03390 50 339 0 345
1034809.SLUG_17770 1034809.SLUG_13940 50 717 0 719
1034809.SLUG_17770 1034809.SLUG_02280 50 717 0 719
1034809.SLUG_17770 1034809.SLUG_02300 305 771 151 853
1034809.SLUG_17770 1034809.SLUG_24090 50 339 0 345
1034809.SLUG_17770 1034809.SLUG_24150 152 0 0 151
1034809.SLUG_17770 1034809.SLUG_20590 152 0 0 151
1034809.SLUG_17770 1034809.SLUG_16840 183 0 0 183
1034809.SLUG_17770 1034809.SLUG_17350 181 0 0 181
1034809.SLUG_17770 1034809.SLUG_05120 50 717 0 719
1034809.SLUG_17770 1034809.SLUG_22060 50 717 0 719
1034809.SLUG_17770 1034809.SLUG_17760 391 771 665 949
1034809.SLUG_17770 1034809.SLUG_17740 50 717 0 719
1034809.SLUG_17770 1034809.SLUG_00850 50 339 0 345
1034809.SLUG_17770 1034809.SLUG_13960 305 771 151 853
1034809.SLUG_17770 1034809.SLUG_02310 297 738 155 830
1034809.SLUG_17780 1034809.SLUG_13450 0 0 244 243
1034809.SLUG_17780 1034809.SLUG_10300 0 0 206 206
1034809.SLUG_17790 1034809.SLUG_07850 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07740 422 0 0 422
1034809.SLUG_17790 1034809.SLUG_12470 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_16230 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_08020 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07780 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_13260 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_13600 228 0 0 227
1034809.SLUG_17790 1034809.SLUG_16410 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_09470 229 0 0 228
1034809.SLUG_17790 1034809.SLUG_23890 290 0 0 290
1034809.SLUG_17790 1034809.SLUG_07680 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_16610 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07930 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07720 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_03210 157 0 0 156
1034809.SLUG_17790 1034809.SLUG_07830 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_00140 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_10800 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_12710 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_12480 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07870 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_17420 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_22610 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_12090 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_13360 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07790 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_15630 228 0 0 227
1034809.SLUG_17790 1034809.SLUG_07710 279 0 0 279
1034809.SLUG_17790 1034809.SLUG_22700 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07800 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07960 365 0 0 365
1034809.SLUG_17790 1034809.SLUG_12510 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07810 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_15640 228 0 0 227
1034809.SLUG_17790 1034809.SLUG_07920 228 0 0 227
1034809.SLUG_17790 1034809.SLUG_12730 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07840 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_24410 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07750 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_16580 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07860 279 0 0 279
1034809.SLUG_17790 1034809.SLUG_07770 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_22620 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07760 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_23070 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07820 228 0 0 227
1034809.SLUG_17790 1034809.SLUG_23870 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07880 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07700 280 0 0 280
1034809.SLUG_17790 1034809.SLUG_07730 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07690 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_08010 259 0 0 258
1034809.SLUG_17790 1034809.SLUG_07940 259 0 0 258
1034809.SLUG_17800 1034809.SLUG_22640 349 0 0 349
1034809.SLUG_17800 1034809.SLUG_07950 349 0 0 349
1034809.SLUG_17800 1034809.SLUG_16910 349 0 0 349
1034809.SLUG_17800 1034809.SLUG_22650 349 0 0 349
1034809.SLUG_17800 1034809.SLUG_10410 151 0 0 150
1034809.SLUG_17810 1034809.SLUG_09760 151 0 0 150
1034809.SLUG_17810 1034809.SLUG_16100 158 0 0 157
1034809.SLUG_17810 1034809.SLUG_24400 159 0 0 158
1034809.SLUG_17810 1034809.SLUG_11920 160 0 0 159
1034809.SLUG_17810 1034809.SLUG_16210 226 0 0 225
1034809.SLUG_17810 1034809.SLUG_24150 154 0 0 153
1034809.SLUG_17830 1034809.SLUG_02370 154 0 0 153
1034809.SLUG_17830 1034809.SLUG_21010 154 0 0 153
1034809.SLUG_17830 1034809.SLUG_02830 154 0 0 153
1034809.SLUG_17830 1034809.SLUG_15270 154 0 0 153
1034809.SLUG_17830 1034809.SLUG_02820 154 0 0 153
1034809.SLUG_17830 1034809.SLUG_02360 154 0 0 153
1034809.SLUG_17830 1034809.SLUG_18390 660 0 597 857
1034809.SLUG_17840 1034809.SLUG_18110 50 917 0 917
1034809.SLUG_17840 1034809.SLUG_15460 0 0 235 235
1034809.SLUG_17840 1034809.SLUG_18100 50 917 0 917
1034809.SLUG_17860 1034809.SLUG_15890 158 0 265 354
1034809.SLUG_17860 1034809.SLUG_20730 226 0 463 566
1034809.SLUG_17860 1034809.SLUG_14210 166 0 0 165
1034809.SLUG_17860 1034809.SLUG_04250 119 0 126 197
1034809.SLUG_17860 1034809.SLUG_17740 188 0 153 282
1034809.SLUG_17860 1034809.SLUG_15650 164 0 0 163
1034809.SLUG_17860 1034809.SLUG_22060 188 0 153 282
1034809.SLUG_17860 1034809.SLUG_15560 161 0 0 161
1034809.SLUG_17860 1034809.SLUG_18980 222 0 0 222
1034809.SLUG_17860 1034809.SLUG_14250 156 0 193 289
1034809.SLUG_17860 1034809.SLUG_15380 230 0 153 319
1034809.SLUG_17860 1034809.SLUG_20350 156 0 193 289
1034809.SLUG_17860 1034809.SLUG_02280 188 0 153 282
1034809.SLUG_17860 1034809.SLUG_12050 161 0 0 161
1034809.SLUG_17860 1034809.SLUG_10480 230 0 0 229
1034809.SLUG_17860 1034809.SLUG_11060 161 0 0 161
1034809.SLUG_17860 1034809.SLUG_19860 160 0 123 231
1034809.SLUG_17860 1034809.SLUG_19900 160 0 123 231
1034809.SLUG_17860 1034809.SLUG_04530 160 0 123 231
1034809.SLUG_17860 1034809.SLUG_05120 188 0 153 282
1034809.SLUG_17860 1034809.SLUG_10390 160 0 123 231
1034809.SLUG_17860 1034809.SLUG_13310 0 0 155 154
1034809.SLUG_17860 1034809.SLUG_19890 99 0 203 251
1034809.SLUG_17860 1034809.SLUG_23760 142 0 371 437
1034809.SLUG_17860 1034809.SLUG_15140 230 0 153 319
1034809.SLUG_17860 1034809.SLUG_01550 230 0 153 319
1034809.SLUG_17860 1034809.SLUG_13940 188 0 153 282
1034809.SLUG_17860 1034809.SLUG_18650 99 0 203 251
1034809.SLUG_17860 1034809.SLUG_11840 160 0 123 231
1034809.SLUG_17860 1034809.SLUG_06580 156 0 193 289
1034809.SLUG_17870 1034809.SLUG_01600 217 0 0 217
1034809.SLUG_17870 1034809.SLUG_12170 153 0 0 152
1034809.SLUG_17870 1034809.SLUG_15120 211 0 0 211
1034809.SLUG_17870 1034809.SLUG_02360 151 0 0 150
1034809.SLUG_17870 1034809.SLUG_11920 186 0 551 618
1034809.SLUG_17870 1034809.SLUG_02820 151 0 0 150
1034809.SLUG_17870 1034809.SLUG_10180 152 0 123 224
1034809.SLUG_17870 1034809.SLUG_17880 230 0 532 624
1034809.SLUG_17870 1034809.SLUG_03760 217 0 0 217
1034809.SLUG_17870 1034809.SLUG_24150 158 0 156 258
1034809.SLUG_17870 1034809.SLUG_02370 0 0 665 665
1034809.SLUG_17870 1034809.SLUG_15310 151 0 0 150
1034809.SLUG_17870 1034809.SLUG_14030 152 0 123 224
1034809.SLUG_17870 1034809.SLUG_21010 0 0 665 665
1034809.SLUG_17880 1034809.SLUG_02820 153 0 523 578
1034809.SLUG_17880 1034809.SLUG_08240 227 0 0 226
1034809.SLUG_17880 1034809.SLUG_12030 107 0 141 200
1034809.SLUG_17880 1034809.SLUG_06130 107 0 141 200
1034809.SLUG_17880 1034809.SLUG_10180 328 0 156 408
1034809.SLUG_17880 1034809.SLUG_17870 230 0 532 624
1034809.SLUG_17880 1034809.SLUG_07050 107 0 141 200
1034809.SLUG_17880 1034809.SLUG_05050 218 0 155 310
1034809.SLUG_17880 1034809.SLUG_03760 269 0 383 529
1034809.SLUG_17880 1034809.SLUG_24150 473 0 266 596
1034809.SLUG_17880 1034809.SLUG_00790 338 0 0 338
1034809.SLUG_17880 1034809.SLUG_02370 145 0 665 701
1034809.SLUG_17880 1034809.SLUG_16830 0 0 153 152
1034809.SLUG_17880 1034809.SLUG_15310 153 0 0 152
1034809.SLUG_17880 1034809.SLUG_23370 107 0 141 200
1034809.SLUG_17880 1034809.SLUG_14030 328 0 156 408
1034809.SLUG_17880 1034809.SLUG_21010 145 0 665 701
1034809.SLUG_17880 1034809.SLUG_02170 107 0 141 200
1034809.SLUG_17880 1034809.SLUG_01600 269 0 383 529
1034809.SLUG_17880 1034809.SLUG_24310 218 0 123 284
1034809.SLUG_17880 1034809.SLUG_04640 218 0 123 284
1034809.SLUG_17880 1034809.SLUG_15120 228 0 327 458
1034809.SLUG_17880 1034809.SLUG_12300 0 0 262 262
1034809.SLUG_17880 1034809.SLUG_03720 230 0 503 600
1034809.SLUG_17880 1034809.SLUG_07130 107 0 141 200
1034809.SLUG_17880 1034809.SLUG_00820 338 0 0 338
1034809.SLUG_17880 1034809.SLUG_02360 153 0 523 578
1034809.SLUG_17880 1034809.SLUG_11920 997 0 665 998
1034809.SLUG_17900 1034809.SLUG_22700 226 0 0 225
1034809.SLUG_17900 1034809.SLUG_17040 228 0 0 227
1034809.SLUG_17900 1034809.SLUG_09770 151 0 0 150
1034809.SLUG_17900 1034809.SLUG_16550 228 0 0 227
1034809.SLUG_17900 1034809.SLUG_15830 151 0 0 150
1034809.SLUG_17900 1034809.SLUG_08010 226 0 0 225
1034809.SLUG_17900 1034809.SLUG_07690 228 0 0 227
1034809.SLUG_17900 1034809.SLUG_18550 228 0 0 227
1034809.SLUG_17900 1034809.SLUG_11170 228 0 0 227
1034809.SLUG_17900 1034809.SLUG_07880 226 0 0 225
1034809.SLUG_17900 1034809.SLUG_19310 228 0 0 227
1034809.SLUG_17900 1034809.SLUG_13320 274 0 0 274
1034809.SLUG_17900 1034809.SLUG_17410 265 0 0 265
1034809.SLUG_17900 1034809.SLUG_22750 265 0 0 265
1034809.SLUG_17900 1034809.SLUG_18980 228 0 0 227
1034809.SLUG_17900 1034809.SLUG_16710 228 0 0 227
1034809.SLUG_17900 1034809.SLUG_24390 274 0 0 274
1034809.SLUG_17900 1034809.SLUG_12710 239 0 0 238
1034809.SLUG_17900 1034809.SLUG_00030 156 0 0 155
1034809.SLUG_17900 1034809.SLUG_13150 228 0 0 227
1034809.SLUG_17940 1034809.SLUG_14200 0 0 157 156
1034809.SLUG_17940 1034809.SLUG_07990 471 646 248 846
1034809.SLUG_17940 1034809.SLUG_00910 292 646 124 761
1034809.SLUG_17940 1034809.SLUG_19160 292 646 124 761
1034809.SLUG_17940 1034809.SLUG_07410 0 0 193 193
1034809.SLUG_17960 1034809.SLUG_18010 226 0 603 679
1034809.SLUG_17960 1034809.SLUG_18000 162 0 0 161
1034809.SLUG_17960 1034809.SLUG_18040 265 0 0 265
1034809.SLUG_17960 1034809.SLUG_21990 258 0 0 258
1034809.SLUG_17960 1034809.SLUG_11980 260 0 0 260
1034809.SLUG_17960 1034809.SLUG_09540 209 0 379 487
1034809.SLUG_17960 1034809.SLUG_17990 267 0 530 640
1034809.SLUG_17960 1034809.SLUG_10570 279 0 0 279
1034809.SLUG_17960 1034809.SLUG_17970 140 0 292 365
1034809.SLUG_17970 1034809.SLUG_17960 140 0 292 365
1034809.SLUG_17970 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_17970 1034809.SLUG_01290 156 0 0 155
1034809.SLUG_17970 1034809.SLUG_15160 0 0 243 242
1034809.SLUG_17970 1034809.SLUG_17120 224 0 0 224
1034809.SLUG_17970 1034809.SLUG_23690 231 0 0 230
1034809.SLUG_17970 1034809.SLUG_23980 0 0 389 388
1034809.SLUG_17970 1034809.SLUG_10180 156 0 0 155
1034809.SLUG_17970 1034809.SLUG_18000 227 0 0 226
1034809.SLUG_17970 1034809.SLUG_11130 194 0 0 194
1034809.SLUG_17970 1034809.SLUG_18040 261 0 0 261
1034809.SLUG_17970 1034809.SLUG_21990 188 0 0 188
1034809.SLUG_17970 1034809.SLUG_11160 226 0 0 225
1034809.SLUG_17970 1034809.SLUG_04920 161 0 0 161
1034809.SLUG_17970 1034809.SLUG_23120 231 0 0 230
1034809.SLUG_17970 1034809.SLUG_00160 214 0 0 214
1034809.SLUG_17970 1034809.SLUG_22900 220 0 0 220
1034809.SLUG_17970 1034809.SLUG_17980 126 0 292 354
1034809.SLUG_17970 1034809.SLUG_22600 151 0 0 150
1034809.SLUG_17970 1034809.SLUG_15560 220 0 0 220
1034809.SLUG_17970 1034809.SLUG_10570 265 0 0 265
1034809.SLUG_17970 1034809.SLUG_14030 156 0 0 155
1034809.SLUG_17970 1034809.SLUG_09270 218 0 0 218
1034809.SLUG_17970 1034809.SLUG_10480 155 0 0 154
1034809.SLUG_17970 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_17970 1034809.SLUG_02640 194 0 0 194
1034809.SLUG_17970 1034809.SLUG_19360 152 0 0 151
1034809.SLUG_17970 1034809.SLUG_11980 193 0 0 193
1034809.SLUG_17970 1034809.SLUG_09170 156 0 0 155
1034809.SLUG_17970 1034809.SLUG_23170 225 0 0 224
1034809.SLUG_17970 1034809.SLUG_12830 231 0 0 230
1034809.SLUG_17970 1034809.SLUG_07470 161 0 0 161
1034809.SLUG_17980 1034809.SLUG_18010 223 0 603 678
1034809.SLUG_17980 1034809.SLUG_11980 260 0 0 260
1034809.SLUG_17980 1034809.SLUG_18040 265 0 0 265
1034809.SLUG_17980 1034809.SLUG_21990 258 0 0 258
1034809.SLUG_17980 1034809.SLUG_18000 162 0 0 161
1034809.SLUG_17980 1034809.SLUG_09540 209 0 365 476
1034809.SLUG_17980 1034809.SLUG_22760 154 0 0 153
1034809.SLUG_17980 1034809.SLUG_17970 126 0 292 354
1034809.SLUG_17980 1034809.SLUG_10570 279 0 0 279
1034809.SLUG_17980 1034809.SLUG_17990 0 0 384 384
1034809.SLUG_17990 1034809.SLUG_17980 0 0 384 384
1034809.SLUG_17990 1034809.SLUG_18010 265 0 0 265
1034809.SLUG_17990 1034809.SLUG_17960 267 0 530 640
1034809.SLUG_18000 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_18000 1034809.SLUG_17960 162 0 0 161
1034809.SLUG_18000 1034809.SLUG_14030 156 0 0 155
1034809.SLUG_18000 1034809.SLUG_17970 227 0 0 226
1034809.SLUG_18000 1034809.SLUG_23670 200 0 0 200
1034809.SLUG_18000 1034809.SLUG_10180 156 0 0 155
1034809.SLUG_18000 1034809.SLUG_23960 204 0 0 204
1034809.SLUG_18000 1034809.SLUG_23510 204 0 0 204
1034809.SLUG_18000 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_18000 1034809.SLUG_23970 204 0 0 204
1034809.SLUG_18000 1034809.SLUG_13300 209 0 0 209
1034809.SLUG_18000 1034809.SLUG_13470 154 0 0 153
1034809.SLUG_18000 1034809.SLUG_18010 329 0 0 329
1034809.SLUG_18000 1034809.SLUG_17980 162 0 0 161
1034809.SLUG_18010 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_18010 1034809.SLUG_17990 265 0 0 265
1034809.SLUG_18010 1034809.SLUG_17960 226 0 603 679
1034809.SLUG_18010 1034809.SLUG_14030 156 0 0 155
1034809.SLUG_18010 1034809.SLUG_14010 213 0 0 213
1034809.SLUG_18010 1034809.SLUG_10180 156 0 0 155
1034809.SLUG_18010 1034809.SLUG_22830 159 0 0 158
1034809.SLUG_18010 1034809.SLUG_18020 543 0 665 840
1034809.SLUG_18010 1034809.SLUG_18040 239 0 554 646
1034809.SLUG_18010 1034809.SLUG_10480 195 0 0 195
1034809.SLUG_18010 1034809.SLUG_18000 329 0 0 329
1034809.SLUG_18010 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_18010 1034809.SLUG_20570 213 0 0 213
1034809.SLUG_18010 1034809.SLUG_09960 209 0 0 209
1034809.SLUG_18010 1034809.SLUG_18030 305 0 232 443
1034809.SLUG_18010 1034809.SLUG_17980 223 0 603 678
1034809.SLUG_18010 1034809.SLUG_13310 133 0 96 182
1034809.SLUG_18020 1034809.SLUG_18030 305 0 463 610
1034809.SLUG_18020 1034809.SLUG_20570 213 0 0 213
1034809.SLUG_18020 1034809.SLUG_14010 213 0 0 213
1034809.SLUG_18020 1034809.SLUG_18010 543 0 665 840
1034809.SLUG_18030 1034809.SLUG_18010 305 0 232 443
1034809.SLUG_18030 1034809.SLUG_18020 305 0 463 610
1034809.SLUG_18040 1034809.SLUG_17960 265 0 0 265
1034809.SLUG_18040 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_18040 1034809.SLUG_10180 156 0 0 155
1034809.SLUG_18040 1034809.SLUG_16530 185 0 0 185
1034809.SLUG_18040 1034809.SLUG_10930 160 0 0 159
1034809.SLUG_18040 1034809.SLUG_16640 228 0 0 227
1034809.SLUG_18040 1034809.SLUG_11310 260 0 0 260
1034809.SLUG_18040 1034809.SLUG_17980 265 0 0 265
1034809.SLUG_18040 1034809.SLUG_18010 239 0 554 646
1034809.SLUG_18040 1034809.SLUG_17970 261 0 0 261
1034809.SLUG_18040 1034809.SLUG_14030 156 0 0 155
1034809.SLUG_18040 1034809.SLUG_10570 153 0 0 152
1034809.SLUG_18040 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_18040 1034809.SLUG_04430 228 0 0 227
1034809.SLUG_18040 1034809.SLUG_15490 259 0 0 258
1034809.SLUG_18040 1034809.SLUG_01530 160 0 0 159
1034809.SLUG_18040 1034809.SLUG_11980 223 0 162 321
1034809.SLUG_18040 1034809.SLUG_10250 258 0 0 258
1034809.SLUG_18060 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_18060 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_18060 1034809.SLUG_14030 156 0 0 155
1034809.SLUG_18060 1034809.SLUG_10180 156 0 0 155
1034809.SLUG_18070 1034809.SLUG_14030 156 0 0 155
1034809.SLUG_18070 1034809.SLUG_13150 162 0 0 161
1034809.SLUG_18070 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_18070 1034809.SLUG_16550 162 0 0 161
1034809.SLUG_18070 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_18070 1034809.SLUG_23980 0 0 609 609
1034809.SLUG_18070 1034809.SLUG_10180 156 0 0 155
1034809.SLUG_18070 1034809.SLUG_11980 0 0 393 392
1034809.SLUG_18080 1034809.SLUG_22270 0 0 155 154
1034809.SLUG_18080 1034809.SLUG_19000 226 0 0 225
1034809.SLUG_18080 1034809.SLUG_03510 0 0 416 416
1034809.SLUG_18080 1034809.SLUG_18650 152 0 0 151
1034809.SLUG_18080 1034809.SLUG_21770 226 0 0 225
1034809.SLUG_18080 1034809.SLUG_23950 159 0 0 158
1034809.SLUG_18080 1034809.SLUG_17590 0 0 248 248
1034809.SLUG_18080 1034809.SLUG_19890 152 0 0 151
1034809.SLUG_18080 1034809.SLUG_07520 169 0 0 169
1034809.SLUG_18080 1034809.SLUG_23600 226 0 0 225
1034809.SLUG_18080 1034809.SLUG_14180 0 0 576 576
1034809.SLUG_18080 1034809.SLUG_03820 0 0 155 154
1034809.SLUG_18080 1034809.SLUG_24360 159 0 0 158
1034809.SLUG_18080 1034809.SLUG_23770 0 0 536 536
1034809.SLUG_18080 1034809.SLUG_01380 0 0 155 154
1034809.SLUG_18090 1034809.SLUG_01010 184 0 0 183
1034809.SLUG_18090 1034809.SLUG_16350 0 0 383 382
1034809.SLUG_18090 1034809.SLUG_20440 156 0 0 155
1034809.SLUG_18090 1034809.SLUG_16510 156 0 0 155
1034809.SLUG_18090 1034809.SLUG_08830 156 0 0 155
1034809.SLUG_18090 1034809.SLUG_14240 156 0 0 155
1034809.SLUG_18090 1034809.SLUG_05750 156 0 0 155
1034809.SLUG_18090 1034809.SLUG_09700 156 0 0 155
1034809.SLUG_18090 1034809.SLUG_03000 184 0 0 183
1034809.SLUG_18090 1034809.SLUG_08860 156 0 0 155
1034809.SLUG_18090 1034809.SLUG_23450 156 0 0 155
1034809.SLUG_18090 1034809.SLUG_21330 156 0 0 155
1034809.SLUG_18100 1034809.SLUG_23110 155 0 0 154
1034809.SLUG_18100 1034809.SLUG_18110 996 988 636 999
1034809.SLUG_18100 1034809.SLUG_11840 227 0 0 226
1034809.SLUG_18100 1034809.SLUG_19310 254 0 0 254
1034809.SLUG_18100 1034809.SLUG_18130 264 932 585 977
1034809.SLUG_18100 1034809.SLUG_17540 50 763 0 765
1034809.SLUG_18100 1034809.SLUG_22970 121 639 0 669
1034809.SLUG_18100 1034809.SLUG_04080 223 0 0 223
1034809.SLUG_18100 1034809.SLUG_22450 228 0 0 227
1034809.SLUG_18100 1034809.SLUG_21820 160 0 0 159
1034809.SLUG_18100 1034809.SLUG_13310 0 0 204 204
1034809.SLUG_18100 1034809.SLUG_02440 158 0 0 157
1034809.SLUG_18100 1034809.SLUG_14590 223 0 0 223
1034809.SLUG_18100 1034809.SLUG_10390 227 0 0 226
1034809.SLUG_18100 1034809.SLUG_16170 356 849 0 898
1034809.SLUG_18100 1034809.SLUG_04530 227 0 0 226
1034809.SLUG_18100 1034809.SLUG_19900 227 0 0 226
1034809.SLUG_18100 1034809.SLUG_17840 50 917 0 917
1034809.SLUG_18100 1034809.SLUG_24060 160 0 0 159
1034809.SLUG_18100 1034809.SLUG_19860 227 0 0 226
1034809.SLUG_18100 1034809.SLUG_02960 223 0 0 223
1034809.SLUG_18100 1034809.SLUG_16180 356 849 0 898
1034809.SLUG_18100 1034809.SLUG_22460 228 0 0 227
1034809.SLUG_18100 1034809.SLUG_09750 158 0 0 157
1034809.SLUG_18100 1034809.SLUG_18120 996 988 650 999
1034809.SLUG_18100 1034809.SLUG_15940 224 0 0 224
1034809.SLUG_18100 1034809.SLUG_05610 158 0 0 157
